instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
g4-g26 2 858822 397356 858822 410844 860566 409594 860566 422192 864708 440469 864708 450767 865920 461163 865920 470693 867440 482935 867440 491560 867440 482935 867440 491560 889905 818320 889905 818320 889905 818320 889905 818320
g4-g27 2 868568 444394 868568 444394 875343 530686 875343 530686 877848 564299 877848 564299 879457 591176 879457 591176 882560 644087 882560 644987 883975 663538 883975 665630 890542 792858 890542 792858 890542 792858 890542 792858
g4-g28 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 891194 873777 891194 873777 891194 873777 891194 873777
g4-g29 2 891917 729162 891917 787998 891917 729162 891917 787998 891917 729162 891917 787998 891917 729162 891917 787998 891917 729162 891917 787998 891917 729162 891917 787998 891917 729162 891917 729162 891917 729162 891917 729162
g4-g30 2 891917 730339 891917 790668 891917 730339 891917 790668 891917 730339 891917 790668 891917 730339 891917 790668 891917 730339 891917 790668 891917 730339 891917 790668 891917 730339 891917 730339 891917 730339 891917 730339
g4-g31 2 891917 712157 891917 757860 891917 712157 891917 757860 891917 712157 891917 757860 891917 712157 891917 757860 891917 712157 891917 757860 891917 712157 891917 757860 891917 712157 891917 712157 891917 712157 891917 712157
g4-g32 2 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0 891917 0
g4-g33 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 892322 840131 892322 840131 892322 840131 892322 840131
g4-g37 2 892371 801688 890574 824193 892759 808180 891624 830419 892654 810385 892737 833474 893444 813827 892774 835753 893444 813827 892774 835753 893444 813827 893103 836283 893444 813827 893444 813827 893444 813827 893444 813827
g4-g38 2 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 858822 873101 552031 873101 873101 873101 552031 873101 873101 873101 552031 873101 873101 892829 866985 892829 866985 892829 866985 892829 866985
g4-g40 2 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766 892829 449766
g4-g41 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 893365 852775 893365 852775 893365 852775 893365 852775
g4-g42 2 837325 504455 837325 504455 864708 653109 864708 653109 881208 748935 881208 750863 886671 779363 886671 781242 888703 790727 888703 793857 889895 800397 889895 804656 893365 837906 893365 837906 893365 837906 893365 837906
g4-g43 2 888758 672608 888758 672608 888703 677245 888703 677245 889788 698986 889788 698986 889979 723114 889979 723356 891232 745361 891232 745569 891917 757144 891917 758413 893365 803119 893365 803119 893365 803119 893365 803119
g4-g44 2 891025 724278 891025 775710 891382 730518 891382 783044 891614 736737 891614 790124 892012 741159 892012 793930 892376 753481 892371 801940 892737 762874 892312 803481 893365 795817 893365 795817 893365 795817 893365 795817
g4-g45 2 891025 725636 891025 777970 891382 731749 891382 785062 891614 737909 891614 792106 892012 742296 892012 795899 892376 754436 892371 803724 892737 763773 892312 805264 893365 796640 893365 796640 893365 796640 893365 796640
g4-g46 2 893185 787741 892829 865117 893531 789260 893710 866492 893365 790084 893979 868131 893365 790084 893531 867930 893365 790084 893365 868136 893365 790084 893365 868136 893365 790084 893365 790084 893365 790084 893365 790084
g4-g47 2 893185 787968 892829 865487 893531 789493 893710 866850 893365 790298 893979 868458 893365 790298 893531 868279 893365 790298 893365 868449 893365 790298 893365 868449 893365 790298 893365 790298 893365 790298 893365 790298
g4-g48 2 893531 782402 893979 856707 893531 782402 893979 856707 893365 783255 893531 856973 893365 783255 893365 857262 893365 783255 893365 857262 893365 783255 893365 857262 893365 783255 893365 783255 893365 783255 893365 783255
g4-g49 2 893444 771979 893444 772096 893168 775615 893168 775736 893979 779210 893979 779431 893531 779571 893531 779794 893531 779571 893531 779794 893365 780966 893365 781420 893365 780966 893365 780966 893365 780966 893365 780966
g4-g5 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 825174 524987 825174 524987 825174 524987 825174 524987
g4-g50 2 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094 893365 540094
g4-g6 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 856210 690761 856210 690761 856210 690761 856210 690761
g4-g7 2 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 858822 858822 406888 858822 406888 858822 406888 858822 406888
g4-g9 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 877848 794870 877848 794870 877848 794870 877848 794870
g40-g50 2 932069 0 0 0 936101 0 0 0 942577 0 0 0 945919 0 0 0 949407 26 0 0 952256 499 0 0 965189 9328 0 0 976726 77786 976804 76906
g41-g42 2 982998 38751 971265 112002 983633 39468 983759 69793 984177 40428 984177 43936 984290 40898 984290 41196 984588 41254 984588 41254 984610 41447 984610 41447 984474 41938 984474 41938 984474 41938 984474 41938
g41-g43 2 982728 37157 980738 85117 983294 37676 982760 61585 983589 38515 983589 41634 983863 38709 983863 38959 984444 39098 984444 39098 984294 39099 984294 39099 984474 40234 984474 40234 984474 40234 984474 40234
g41-g44 2 982887 36428 982718 55325 983238 36906 983238 43129 983629 37101 983629 37845 983949 37650 983949 37714 984598 38031 984598 38031 984524 38694 984524 38694 984474 39792 984474 39792 984474 39792 984474 39792
g41-g45 2 982863 36302 982933 55113 983553 37245 983553 43568 983739 37192 983739 37886 983764 37577 983764 37636 984241 38486 984241 38486 984463 38217 984463 38217 984474 39826 984474 39826 984474 39826 984474 39826
g41-g46 2 984576 39136 984576 71391 984348 39040 984348 48264 984476 39354 984476 40259 984474 39481 984474 39547 984474 39481 984474 39481 984474 39481 984474 39481 984474 39481 984474 39481 984474 39481 984474 39481
g41-g47 2 984576 39149 984576 71572 984348 39049 984348 48343 984476 39368 984476 40278 984474 39494 984474 39560 984474 39494 984474 39494 984474 39494 984474 39494 984474 39494 984474 39494 984474 39494 984474 39494
g41-g48 2 984443 39347 984443 67144 984504 39001 984504 46542 984476 39039 984476 39757 984474 39154 984474 39211 984474 39154 984474 39154 984474 39154 984474 39154 984474 39154 984474 39154 984474 39154 984474 39154
g41-g49 2 984483 38316 984255 103038 984547 38956 984547 65567 984379 39141 984379 42149 984503 38902 984503 39131 984487 39016 984487 39016 984474 39137 984474 39137 984474 39137 984474 39137 984474 39137 984474 39137
g41-g50 2 984474 27085 984474 51239 984474 27085 984474 36683 984474 27085 984474 28141 984474 27085 984474 27162 984474 27085 984474 27085 984474 27085 984474 27085 984474 27085 984474 27085 984474 27085 984474 27085
g42-g43 2 981446 45658 979886 86667 982060 47770 981168 74640 982386 48126 982536 63015 982779 49465 982886 56155 983428 50406 983357 52786 983688 51416 983688 52048 984474 55371 984474 55371 984474 55371 984474 55371
g42-g44 2 981904 48263 982050 69130 982525 48927 982586 61297 982938 48941 982810 55914 983361 49569 983406 53037 983601 49920 983562 52045 984000 51320 984000 52080 984474 54718 984474 54718 984474 54718 984474 54718
g42-g45 2 981977 48325 981869 68935 982367 48884 982250 61937 982733 49554 982915 55722 983144 49582 983097 53336 983527 50057 983540 51417 983895 51169 983895 51895 984474 54767 984474 54767 984474 54767 984474 54767
g42-g46 2 984425 53665 984199 91368 984548 53895 984299 76738 984427 54182 984548 66164 984474 54368 984350 60827 984474 54368 984284 57328 984474 54368 984474 55784 984474 54368 984474 54368 984474 54368 984474 54368
g42-g47 2 984425 53683 984213 91138 984548 53908 984204 76594 984427 54205 984548 66223 984474 54381 984350 60876 984474 54381 984284 57345 984474 54381 984474 55803 984474 54381 984474 54381 984474 54381 984474 54381
g42-g48 2 984466 53576 984370 89361 984436 53848 984458 74876 984427 53679 984314 65021 984474 53895 984664 59380 984474 53895 984474 56564 984474 53895 984474 55168 984474 53895 984474 53895 984474 53895 984474 53895
g42-g49 2 984231 52687 984416 110312 984628 53212 984440 87829 984802 53604 984522 70467 984313 53396 984313 61381 984453 53560 984453 56365 984495 53996 984495 54781 984474 53792 984474 53792 984474 53792 984474 53792
g42-g50 2 984474 37240 984474 59319 984474 37240 984474 50243 984474 37240 984474 43618 984474 37240 984474 40239 984474 37240 984474 38223 984474 37240 984474 37531 984474 37240 984474 37240 984474 37240 984474 37240
g43-g44 2 978542 62430 978599 82890 979094 62809 978898 77521 979849 62496 979726 72804 980665 62395 980359 68887 981264 61891 981203 65866 981491 62306 981733 64412 983390 66561 983390 67017 984532 80714 984532 80847
g43-g45 2 978525 62136 978230 83114 979126 62278 979140 77668 979976 62194 979870 72552 980497 62683 980221 68564 980815 62428 981031 65360 981306 62735 981367 64503 983392 66555 983392 67018 984388 80484 984388 80609
g43-g50 2 984171 50466 984217 70711 984085 51350 984420 68848 984372 52604 984419 66854 984271 53322 984612 64647 984257 54009 984257 62474 984402 54778 984402 60954 984465 60497 984465 62289 984474 60253 984474 60253
g44-g45 2 974065 22041 857442 0 977864 29244 977864 35144 979566 34507 979566 37031 980844 37956 980844 38941 981168 41362 981168 41777 981648 45320 981648 45504 983547 62059 983547 62063 984547 87499 984547 87499
g44-g50 2 984189 54138 974782 16324 984264 56391 983621 64408 984229 58701 983994 77858 984541 59768 984241 85462 984387 61130 984330 79617 984576 61773 984576 73037 984490 64742 984490 64907 984474 64870 984474 64870
g45-g50 2 983741 49889 979002 22797 984122 51793 983171 60038 983743 53910 983752 73887 983861 55503 983798 77175 984005 56057 984153 71981 983974 56704 983974 65908 983967 59373 983967 59497 983923 59913 983923 59913
g46-g47 2 966377 80289 884442 208361 975847 77833 975847 132353 979941 78960 979941 98126 981698 82665 981698 88669 982678 85606 982678 87209 983342 88802 983342 89074 984107 99059 984107 99059 984474 100974 984474 100974
g46-g48 2 976662 77609 976395 206282 980751 79147 980751 139373 982352 82161 982352 104266 982928 85272 982928 92363 983553 88357 983553 90035 983970 90974 983970 91300 984489 98851 984489 98851 984474 100066 984474 100066
g46-g50 2 984486 67853 0 0 984482 67769 983063 84280 984473 67944 984260 113751 984343 68887 984655 85875 984601 68777 984601 73611 984250 68372 984250 69415 984383 68917 984383 68917 984474 68998 984474 68998
g47-g48 2 976951 78592 976308 206882 980499 79741 980499 139022 982242 82228 982242 103761 982793 85864 982793 92290 983449 88644 983449 90336 983874 91082 983874 91396 984313 99052 984313 99052 984341 99460 984341 99460
g47-g50 2 984516 67358 0 0 983998 67889 983218 83990 984420 67730 984305 113659 984244 68326 984317 84881 984137 67931 984137 72570 984136 68441 984136 69430 984324 68427 984324 68427 984341 68534 984341 68534
g48-g50 2 984483 71536 0 0 984461 72010 982811 75626 984453 72431 984395 118774 984575 72695 984462 97463 984536 72520 984536 80769 984415 73138 984415 75270 984383 73399 984383 73399 984474 73635 984474 73635
g49-g50 2 984461 73838 984244 104833 984505 74580 984399 106585 984366 74849 984595 103500 984595 74513 984662 98688 984422 74507 984422 91580 984352 75050 984352 87018 984474 75182 984474 75743 984474 75182 984474 75182
g5-g11 2 821802 178364 821802 213852 881022 171164 881022 310171 882427 177999 882427 177999 885890 208796 885890 208796 887012 224640 887012 224640 888925 248218 888925 248218 889355 280833 889355 280833 889355 280833 889355 280833
g5-g12 2 885304 191599 885304 601079 888873 203853 888873 327192 888910 207485 888910 207485 890853 213617 890853 213617 890304 215269 890304 215269 891263 220897 891263 220897 892002 265621 892002 265621 892002 265621 892002 265621
g5-g13 2 877188 162505 877188 318689 881622 175409 881622 226670 884371 189797 884371 189797 887738 205376 887738 205376 887738 205376 887738 205376 889307 211039 889307 211039 892105 289385 892105 289385 892105 289385 892105 289385
g5-g14 2 874399 163053 874399 420050 878804 179322 878804 249786 882271 188652 882271 188652 887500 203061 887500 203061 887819 209165 887819 209165 888778 216140 888778 216140 892765 296053 892765 296053 892765 296053 892765 296053
g5-g15 2 879699 164133 879699 313081 883376 183905 883376 226500 885643 187711 885643 187711 889001 202973 889001 202973 888849 208219 888849 208219 889364 215986 889364 215986 892765 286417 892765 286417 892765 286417 892765 286417
g5-g16 2 874329 167196 874329 429052 888194 192039 888194 291125 891504 222955 891504 222955 892628 245637 892628 245637 892941 260552 892941 260552 893558 272876 893558 272876 893568 280163 893568 280163 893568 280163 893568 280163
g5-g20 2 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816 896209 208816
g5-g21 2 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270 896209 27270
g5-g22 2 878537 175310 877819 516414 892555 212490 892555 349061 893048 221871 893048 221871 894091 234904 894091 234904 896300 257889 896300 257889 897203 272532 897203 272532 896544 292641 896544 292641 896544 292641 896544 292641
g5-g23 2 889433 189766 889433 367744 893170 226871 893170 261556 895355 238371 895355 238371 896972 242863 896972 242863 895920 244495 895920 244495 896912 249113 896912 249113 897161 290672 897161 290672 897161 290672 897161 290672
g5-g25 2 869377 134392 869377 225470 870341 150550 870341 162724 878440 187129 878440 187129 893526 224388 893526 224388 893526 224388 893526 224388 893526 224388 893526 224388 898269 313212 898269 313212 898269 313212 898269 313212
g5-g26 2 889701 202735 889701 484190 891838 212767 891838 289177 894617 219205 894617 219205 896102 230790 896102 230790 896523 239353 896523 239353 896748 242347 896748 242347 899366 301176 899366 301176 899366 301176 899366 301176
g5-g27 2 894239 204974 894239 311498 895888 219118 895888 229068 897355 229469 897355 229469 898042 235775 898042 235775 898153 247335 898153 247335 898404 255290 898404 255290 899772 292105 899772 292105 899772 292105 899772 292105
g5-g28 2 473122 105118 0 0 872083 188536 872083 310148 888345 191216 888345 191216 891194 194538 891194 194538 891194 194538 891194 194538 891194 194538 891194 194538 901105 320871 901105 320871 901105 320871 901105 320871
g5-g29 2 900998 267289 900998 311023 900998 267289 900998 273842 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289 900998 267289
g5-g30 2 900998 267768 900998 313438 900998 267768 900998 274720 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768 900998 267768
g5-g31 2 900998 261080 900998 285293 900998 261080 900998 264391 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080 900998 261080
g5-g32 2 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0 900998 0
g5-g33 2 865253 161141 865253 452097 892781 191879 892781 351096 894369 201456 894369 201456 896918 230001 896918 230001 899301 259350 899301 259350 901081 289942 901081 289942 900931 308091 900931 308091 900931 308091 900931 308091
g5-g37 2 901818 280942 901818 683517 902370 293910 902370 396022 902040 296943 902040 296943 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140 902015 298140
g5-g38 2 887034 191772 887034 582523 887034 191772 887034 314248 890501 205493 890501 205493 896557 214464 896557 214464 897192 225242 897192 225242 897192 225242 897192 225242 901982 317935 901982 317935 901982 317935 901982 317935
