instance family sequential-except-0-pf sequential-except-0-pd sequential-d2-except-0-pf sequential-d2-except-0-pd sequential-except-1-pf sequential-except-1-pd sequential-d2-except-1-pf sequential-d2-except-1-pd sequential-except-2-pf sequential-except-2-pd sequential-d2-except-2-pf sequential-d2-except-2-pd sequential-except-3-pf sequential-except-3-pd sequential-d2-except-3-pf sequential-d2-except-3-pd sequential-except-4-pf sequential-except-4-pd sequential-d2-except-4-pf sequential-d2-except-4-pd sequential-except-5-pf sequential-except-5-pd sequential-d2-except-5-pf sequential-d2-except-5-pd sequential-except-10-pf sequential-except-10-pd sequential-d2-except-10-pf sequential-d2-except-10-pd sequential-except-20-pf sequential-except-20-pd sequential-d2-except-20-pf sequential-d2-except-20-pd
meshes-CVIU11-3-325 10 990178 11409 990126 19148 990203 11562 990203 11920 990407 11571 990407 11573 990283 11621 990283 11621 990162 11836 990162 11836 990269 11615 990269 11615 990269 11615 990269 11615 990269 11615 990269 11615
meshes-CVIU11-3-35 10 991698 11526 991462 18358 992505 11504 992619 12052 992607 11798 992607 11803 992641 12039 992641 12039 992622 11900 992622 11900 992641 12118 992641 12118 992641 12118 992641 12118 992641 12118 992641 12118
meshes-CVIU11-3-357 10 991048 11136 990887 19439 991212 11570 991389 13480 991477 11980 991477 12046 991255 11805 991255 11805 991339 11767 991339 11767 991124 11815 991124 11815 991124 11815 991124 11815 991124 11815 991124 11815
meshes-CVIU11-3-381 10 990545 11579 989449 18996 992036 11294 992125 15806 992136 11770 992136 11995 992233 11875 992233 11875 992145 12085 992145 12085 992266 12026 992266 12026 992266 12026 992266 12026 992266 12026 992266 12026
meshes-CVIU11-3-408 10 988907 10900 988832 18833 990906 11389 990801 14443 991062 11611 991062 11760 991046 11680 991046 11680 991099 11883 991099 11883 991052 11947 991052 11947 991052 11947 991052 11947 991052 11947 991052 11947
meshes-CVIU11-3-431 10 992596 11147 992346 18253 993299 10863 993356 14403 993591 11793 993591 11924 993490 11969 993490 11969 993347 12143 993347 12143 993540 11960 993540 11960 993540 11960 993540 11960 993540 11960 993540 11960
meshes-CVIU11-3-434 10 993157 11843 993107 20034 993466 11590 993466 14575 993583 11864 993583 11976 993572 11990 993572 11990 993432 12042 993432 12042 993596 12073 993596 12073 993596 12073 993596 12073 993596 12073 993596 12073
meshes-CVIU11-3-448 10 993107 11208 993193 18939 993283 11563 993345 13565 993310 11915 993310 11995 993452 11876 993452 11876 993469 12152 993469 12152 993391 12118 993391 12118 993391 12118 993391 12118 993391 12118 993391 12118
meshes-CVIU11-3-45 10 992776 11498 992722 19539 993089 11574 992952 13878 993120 11868 993120 11956 993280 11899 993280 11899 993055 12166 993055 12166 993139 11888 993139 11888 993139 11888 993139 11888 993139 11888 993139 11888
meshes-CVIU11-3-457 10 992391 11736 992541 19880 993011 11664 993046 15030 993060 11709 993060 11873 993026 12135 993026 12135 992974 12094 992974 12094 993080 11932 993080 11932 993080 11932 993080 11932 993080 11932 993080 11932
meshes-CVIU11-3-484 10 993253 12202 993271 21278 993536 11554 993536 15793 993554 12117 993554 12295 993694 12074 993694 12074 993373 12193 993373 12193 993526 12175 993526 12175 993526 12175 993526 12175 993526 12175 993526 12175
meshes-CVIU11-3-501 10 993289 11882 993305 20092 993484 11823 993484 12762 993514 11892 993514 11917 993579 12022 993579 12022 993430 12084 993430 12084 993509 12066 993509 12066 993509 12066 993509 12066 993509 12066 993509 12066
meshes-CVIU11-3-503 10 991697 11652 991589 18333 992995 11265 992906 13967 993194 11599 993194 11741 993208 12136 993208 12136 993216 11857 993216 11857 993187 12071 993187 12071 993187 12071 993187 12071 993187 12071 993187 12071
meshes-CVIU11-3-511 10 993108 10985 993162 18836 993441 11425 993446 13663 993535 12057 993535 12137 993523 12146 993523 12146 993729 11761 993729 11761 993428 12104 993428 12104 993428 12104 993428 12104 993428 12104 993428 12104
meshes-CVIU11-3-512 10 991616 11833 991501 20189 991773 11835 991773 14529 991890 11893 991890 11995 991736 11948 991736 11948 991896 11958 991896 11958 991813 11748 991813 11748 991813 11748 991813 11748 991813 11748 991813 11748
meshes-CVIU11-3-513 10 944194 25857 942747 34107 986132 12423 986040 13003 992792 11331 992792 11388 992907 11651 992907 11651 993188 11998 993188 11998 993141 12212 993141 12212 993141 12212 993141 12212 993141 12212 993141 12212
meshes-CVIU11-3-526 10 992435 11558 992313 19265 992617 11522 992672 14155 992745 11733 992745 11830 992717 12147 992717 12147 992753 12030 992753 12030 992756 12098 992756 12098 992756 12098 992756 12098 992756 12098 992756 12098
meshes-CVIU11-3-59 10 991965 11918 991929 20630 992836 11725 992565 16060 992743 11969 992743 12131 992810 12001 992810 12001 992807 12012 992807 12012 992536 12029 992536 12029 992536 12029 992536 12029 992536 12029 992536 12029
meshes-CVIU11-3-7 10 989377 10280 988911 16867 991344 10475 991322 13291 992170 11669 992170 11803 992181 11777 992181 11777 992037 11950 992037 11950 992018 11981 992018 11981 992018 11981 992018 11981 992018 11981 992018 11981
meshes-CVIU11-3-97 10 992910 11278 992609 16967 993359 11076 993248 12960 993443 11903 993443 11982 993514 12069 993514 12069 993415 12102 993415 12102 993641 12208 993641 12208 993641 12208 993641 12208 993641 12208 993641 12208
meshes-CVIU11-3-98 10 975472 7688 972419 10791 988415 9564 988066 10098 993235 11429 993235 11462 993544 11798 993544 11798 993547 11799 993547 11799 993514 11886 993514 11886 993514 11886 993514 11886 993514 11886 993514 11886
meshes-CVIU11-4-114 10 0 0 0 0 927826 156551 927107 204184 972487 99251 972487 101393 972915 101001 972915 101003 972435 100983 972435 100983 972435 100983 972435 100983 972435 100983 972435 100983 974263 141594 974263 141594
meshes-CVIU11-4-129 10 971623 106023 833357 331881 973163 99981 973163 103095 973422 100616 973422 100742 973245 100629 973245 100629 973136 100741 973136 100741 973136 100741 973136 100741 973136 100741 973136 100741 974693 141974 974693 141974
meshes-CVIU11-4-135 10 0 0 0 0 0 0 0 0 932934 114657 932934 114657 969383 96337 969383 96337 971189 100395 971189 100395 971189 100395 971189 100395 971189 100395 971189 100395 972656 141434 972656 141434
meshes-CVIU11-4-166 10 942908 84205 873578 169198 959715 90419 959715 99536 967755 96171 967755 96238 968963 97915 968963 97916 968846 98289 968846 98289 968846 98289 968846 98289 969025 97795 969025 97795 970427 138767 970427 138767
meshes-CVIU11-4-168 10 841851 110126 842326 134973 967603 96961 967651 102967 970772 97023 970772 97549 971102 96715 971102 96715 972962 100896 972962 100896 972962 100896 972962 100896 972962 100896 972962 100896 974304 142222 974304 142222
meshes-CVIU11-4-206 10 567531 25286 519802 21732 917392 148119 912521 173931 965790 101214 965790 107320 973428 100560 973428 100561 973734 101063 973734 101063 973734 101063 973734 101063 973734 101063 973734 101063 974552 142280 974552 142280
meshes-CVIU11-4-213 10 962977 99259 853464 271171 967803 96548 967803 102311 971324 99375 971324 99491 971350 99217 971350 99217 971381 99679 971381 99679 971381 99679 971381 99679 971321 99687 971321 99687 972320 140676 972320 140676
meshes-CVIU11-4-228 10 968864 102231 829465 313335 955026 130998 955076 146377 973460 100472 973460 102475 973175 100395 973175 100395 973232 101230 973232 101230 973232 101230 973232 101230 973232 101230 973232 101230 974858 141722 974858 141722
meshes-CVIU11-4-248 10 884780 122489 891475 150676 969493 99772 969499 134969 972576 98777 972576 100358 972644 100471 972644 100471 972801 101126 972801 101126 972801 101126 972801 101126 973251 101020 973251 101020 974438 142127 974438 142127
meshes-CVIU11-4-268 10 971186 102974 953721 185483 973124 99410 973048 105233 973044 100115 973044 101144 973079 100067 973079 100069 973374 101173 973374 101173 973374 101173 973374 101173 973374 101173 973374 101173 974833 142042 974833 142042
meshes-CVIU11-4-311 10 971864 105916 918034 221444 973428 100309 973428 104514 973460 101061 973460 101449 973388 100951 973388 100963 973569 101250 973569 101250 973569 101250 973569 101250 973597 101444 973597 101444 974762 141995 974762 141995
meshes-CVIU11-4-313 10 966533 101676 897532 220490 972805 99583 972659 109165 973211 100875 973211 102139 973368 100199 973368 100205 973254 100972 973254 100972 973241 100673 973241 100673 973533 100820 973533 100820 974408 142015 974408 142015
meshes-CVIU11-4-325 10 965298 98392 931295 179444 968976 96378 968976 99970 970247 98672 970247 98672 970413 98711 970413 98711 970393 98848 970393 98848 970222 98998 970222 98998 970222 98998 970222 98998 971595 139288 971595 139288
meshes-CVIU11-4-341 10 952389 86889 952389 142706 957825 86521 957825 91110 970173 96964 970173 96970 972003 100068 972003 100068 971650 100390 971650 100390 971650 100390 971650 100390 971739 100591 971739 100591 973368 141215 973368 141215
meshes-CVIU11-4-387 10 967507 100559 952598 179600 971762 99308 971762 104891 971814 97336 971814 98497 972817 99609 972817 99620 973032 100868 973032 100868 973032 100868 973032 100868 973250 101288 973250 101288 974144 141720 974144 141720
meshes-CVIU11-4-441 10 825739 100817 826467 108591 966703 101401 966621 114522 972888 98911 972888 99299 973313 100807 973313 100807 973364 100332 973364 100332 973364 100332 973364 100332 973358 100743 973358 100743 974509 141844 974509 141844
meshes-CVIU11-4-45 10 897944 132955 895558 177258 971918 98241 971395 114687 972854 100227 972854 100910 973123 100927 973123 100927 972985 100766 972985 100766 972985 100766 972985 100766 972985 100766 972985 100766 974240 141051 974240 141051
meshes-CVIU11-4-46 10 745147 126383 768319 134667 967786 96756 967786 113451 971222 98308 971222 98869 972421 100450 972421 100450 972586 100507 972586 100507 972586 100507 972586 100507 972586 100507 972586 100507 973979 142238 973979 142238
meshes-CVIU11-4-471 10 961987 97106 898379 207273 970549 98714 970453 116427 972906 98555 972906 100223 973437 100799 973437 100799 973379 100398 973379 100398 973379 100398 973379 100398 973274 100621 973274 100621 974408 142435 974408 142435
meshes-CVIU11-4-487 10 750494 144219 749006 142408 973164 99649 973098 103035 973073 98948 973073 99267 973522 100732 973522 100732 973775 100951 973775 100951 973775 100951 973775 100951 973775 100951 973775 100951 974618 142256 974618 142256
meshes-CVIU11-4-501 10 971872 104848 842274 319066 973236 100844 973181 104949 973288 99924 973288 100146 973513 100482 973513 100482 973372 100698 973372 100698 973372 100698 973372 100698 973372 100698 973372 100698 974915 142497 974915 142497
meshes-CVIU11-4-80 10 767471 55353 732793 80961 951699 116356 951470 133469 969446 98966 969446 101570 973248 98890 973248 98890 973571 100791 973571 100791 973571 100791 973571 100791 973571 100791 973571 100791 974461 142153 974461 142153
meshes-CVIU11-5-102 10 889964 56571 889964 110773 965695 100554 965695 101582 980825 73165 980825 73165 986674 68499 986674 68499 987136 69751 987136 69751 987417 71227 987417 71227 987529 71364 987529 71364 987529 71364 987529 71364
meshes-CVIU11-5-115 10 779325 35058 779325 75845 980705 66583 980705 66583 983923 67065 983923 67065 984937 68827 984937 68827 985916 69924 985916 69924 985921 70319 985921 70319 986054 70643 986054 70643 986054 70643 986054 70643
meshes-CVIU11-5-121 10 681019 12349 681019 14792 979899 63637 979899 64065 981991 66319 981991 66319 983025 67998 983025 67998 984365 69453 984365 69453 984327 69379 984327 69379 984444 69858 984444 69858 984444 69858 984444 69858
meshes-CVIU11-5-147 10 0 0 0 0 937304 127399 937583 246798 986865 69429 986865 69429 987122 70052 987122 70052 987341 70995 987341 70995 987217 71117 987217 71117 987219 71462 987219 71462 987219 71462 987219 71462
meshes-CVIU11-5-148 10 0 0 0 0 936624 124953 937011 245910 986956 69626 986956 69626 987123 70017 987123 70017 987259 70281 987259 70281 987289 71275 987289 71275 987361 71286 987361 71286 987361 71286 987361 71286
meshes-CVIU11-5-163 10 963243 105267 963243 200200 984386 68506 984320 70868 986612 67897 986612 67897 987223 70389 987223 70389 987219 70937 987219 70937 987210 71265 987210 71265 987247 70938 987247 70938 987247 70938 987247 70938
meshes-CVIU11-5-182 10 815730 46101 815730 90194 966236 89936 966236 98635 982543 70731 982543 70731 985806 67583 985806 67583 986688 70272 986688 70272 986766 70613 986766 70613 986868 71332 986868 71332 986868 71332 986868 71332
meshes-CVIU11-5-188 10 897164 89788 890956 148527 979047 76435 979047 81088 985956 67667 985956 67667 986866 70583 986866 70583 987145 70901 987145 70901 987168 71279 987168 71279 987304 71360 987304 71360 987304 71360 987304 71360
meshes-CVIU11-5-191 10 982194 66506 982329 130956 980193 73892 980546 88812 986354 67589 986354 67589 987211 69265 987211 69265 987451 70325 987451 70325 987564 71159 987564 71159 987658 71318 987658 71318 987658 71318 987658 71318
meshes-CVIU11-5-200 10 745395 23923 745395 43049 943549 62535 943549 62535 972188 83909 972188 83909 984873 68008 984873 68008 986203 69600 986203 69600 986339 69882 986339 69882 986445 71039 986445 71039 986445 71039 986445 71039
meshes-CVIU11-5-212 10 332870 0 332870 0 986764 69519 986764 69611 986825 69439 986825 69439 987084 70774 987084 70774 987094 71368 987094 71368 987180 71665 987180 71665 987151 70840 987151 70840 987151 70840 987151 70840
meshes-CVIU11-5-216 10 332870 0 0 0 985498 67509 985498 67783 985761 68356 985761 68356 986360 70425 986360 70425 986061 70600 986061 70600 986529 70646 986529 70646 986445 70871 986445 70871 986445 70871 986445 70871
meshes-CVIU11-5-223 10 0 0 0 0 987082 69182 987082 69182 986952 69297 986952 69297 987193 70909 987193 70909 987208 70410 987208 70410 987415 71147 987415 71147 987220 71457 987220 71457 987220 71457 987220 71457
meshes-CVIU11-5-244 10 721966 28543 721966 53072 984641 66923 984641 68288 985491 66511 985491 66511 986696 69394 986696 69394 986902 68784 986902 68784 987322 70845 987322 70845 987351 71914 987351 71914 987351 71914 987351 71914
meshes-CVIU11-5-283 10 0 0 0 0 981204 71327 981500 90228 987154 68412 987154 68412 987455 70436 987455 70436 987571 70917 987571 70917 987536 70905 987536 70905 987578 71673 987578 71673 987578 71673 987578 71673
meshes-CVIU11-5-286 10 886254 43990 881984 75413 970619 74436 970619 76419 982619 67127 982619 67127 985224 67945 985224 67945 986002 69167 986002 69167 986057 70253 986057 70253 986224 70379 986224 70379 986224 70379 986224 70379
meshes-CVIU11-5-304 10 0 0 0 0 0 0 0 0 0 0 0 0 936301 124180 936301 124180 985443 67471 985443 67471 986614 69917 986614 69917 986595 71321 986595 71321 986595 71321 986595 71321
meshes-CVIU11-5-306 10 936898 123106 936898 247463 985720 66193 985720 80159 986635 67765 986635 67765 987582 70840 987582 70840 987587 70682 987587 70682 987636 70904 987636 70904 987631 71395 987631 71395 987631 71395 987631 71395
meshes-CVIU11-5-315 10 0 0 0 0 931110 87275 931110 105649 974810 68146 974810 68146 981622 67528 981622 67528 985170 69138 985170 69138 985356 69986 985356 69986 985717 70048 985717 70048 985717 70048 985717 70048
meshes-CVIU11-5-333 10 960094 83372 959975 167575 985750 68274 985750 68637 986433 67655 986433 67655 986854 69528 986854 69528 986913 70863 986913 70863 987236 70906 987236 70906 987251 71093 987251 71093 987251 71093 987251 71093
meshes-CVIU11-5-34 10 884112 70027 884112 141174 967325 103805 967237 112998 986533 67976 986533 67976 987376 69651 987376 69651 987430 71244 987430 71244 987375 70878 987375 70878 987380 71328 987380 71328 987380 71328 987380 71328
meshes-CVIU11-5-36 10 936356 124660 936356 248958 985591 65746 985527 83630 985427 68998 985427 68998 987436 70461 987436 70461 987585 70541 987585 70541 987537 71793 987537 71793 987517 71958 987517 71958 987517 71958 987517 71958
meshes-CVIU11-5-409 10 868201 56724 855767 89283 982722 65776 982722 66391 984537 68077 984537 68077 985132 69638 985132 69638 985203 70033 985203 70033 985165 70345 985165 70345 985295 70024 985295 70024 985295 70024 985295 70024
meshes-CVIU11-5-433 10 932675 85299 932675 168869 977368 74937 977532 76685 984856 67643 984856 67643 986197 68215 986197 68215 986598 68588 986598 68588 987213 70732 987213 70732 987262 71206 987262 71206 987262 71206 987262 71206
meshes-CVIU11-5-464 10 953187 107058 953187 209091 976364 83092 976364 90872 985126 69973 985126 69973 987025 69083 987025 69083 987491 70486 987491 70486 987532 71485 987532 71485 987594 71116 987594 71116 987594 71116 987594 71116
meshes-CVIU11-5-468 10 0 0 0 0 985269 66356 985269 66576 986276 67787 986276 67787 987167 69836 987167 69836 986997 70909 986997 70909 987089 71439 987089 71439 987187 71131 987187 71131 987187 71131 987187 71131
meshes-CVIU11-5-488 10 0 0 0 0 936242 125023 935364 239327 985825 68743 985825 68743 985820 69891 985820 69891 987507 70129 987507 70129 987341 70993 987341 70993 987473 71369 987473 71369 987473 71369 987473 71369
meshes-CVIU11-5-517 10 0 0 0 0 937070 124303 937100 248705 987296 69894 987296 69894 987581 70482 987581 70482 987619 71086 987619 71086 987688 71030 987688 71030 987583 71532 987583 71532 987583 71532 987583 71532
meshes-CVIU11-5-59 10 318634 0 0 0 958604 103443 958507 117659 984666 67959 984666 67959 986305 69369 986305 69369 986592 70571 986592 70571 986745 71059 986745 71059 986809 70856 986809 70856 986809 70856 986809 70856
meshes-CVIU11-5-73 10 875065 65648 875065 130546 965844 98450 965844 107178 985017 68437 985017 68437 986696 69921 986696 69921 986965 70257 986965 70257 986928 71631 986928 71631 986969 71215 986969 71215 986969 71215 986969 71215
