instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g23-g90 11 182 139 153 162 163 227 1000001 1000002
g23-g91 11 133 133 151 141 147 162 1000001 1000001
g23-g92 11 145 158 165 170 176 205 1000002 1000001
g23-g94 11 196 213 227 241 252 257 1000001 1000001
g23-g95 11 172 188 200 209 215 222 1000002 1000001
g23-g96 11 181 191 240 211 222 233 1000001 1000001
g23-g97 11 197 191 203 212 218 225 1000001 1000001
g23-g98 11 191 206 213 222 230 246 1000002 1000002
g23-g99 11 187 201 214 229 230 251 1000001 1000001
g24-g100 11 242 264 268 282 283 1000002 1000002 319
g24-g101 11 430 360 385 363 1000001 1000001 1000002 401
g24-g102 11 388 383 384 389 1000001 1000001 1000002 420
g24-g103 11 474 448 449 453 1000001 1000003 1000001 485
g24-g104 11 742 958 1109 1526 1000002 1992 2670 1060
g24-g105 11 814 955 75426 1407 1727 1934 2666 1078
g24-g106 11 1463 1765 2072 2709 3223 3861 2690 1578
g24-g107 11 1410 1738 2088 2667 3253 3469 4699 1897
g24-g108 11 1623 2129 2259 2958 1000003 4144 5471 2225
g24-g109 11 1850 1844 1837 1000007 1000002 1000003 1000017 1874
g24-g110 11 2985 3039 8221 1000010 1000004 1000009 1000004 2908
g24-g111 11 2273 2895 3182 4110 5021 5487 7166 3039
g24-g112 11 3100 3323 3458 1000017 1000014 1000013 5489 3934
g24-g51 11 24 9 12 33514 17 17 11 8
g24-g52 11 5 5 8 18 1000000 1000000 1000000 66
g24-g53 11 9 9 9 12 11 11 9 9
g24-g54 11 11 14 25 54 1000000 1000000 1000000 412
g24-g55 11 10 12 15 64 1000000 1000000 1000000 16
g24-g56 11 15 14 27 56 1000000 1000000 1000000 406
g24-g57 11 8 8 8 17 14671 86588 1000000 28
g24-g61 11 14 14 14 1000000 1000000 1000000 2805 24
g24-g62 11 19 21 37 79 127 1000000 1000000 28
g24-g63 11 189 59 1000000 56 47 47 35 36
g24-g64 11 1000000 218060 20193 8947 9916 10497 89 86
g24-g65 11 29 29 39 1000000 1000000 1000000 1215 38
g24-g67 11 32 23 23 24 1000000 1000000 1000000 31
g24-g68 11 67 67 77 67 67 67 67 67
g24-g69 11 26 27 27 1000000 1000000 1000000 34 37
g24-g70 11 22 23 23 68 1000000 1000000 1000000 46
g24-g71 11 27 27 27 1000000 1000000 1000000 35 37
g24-g72 11 20 91 1000000 1000000 1000000 14291 239 55
g24-g74 11 84 1000000 1000000 1000000 1000000 1000000 1000000 57
g24-g75 11 95 77 163 1000000 1000000 1000000 1000000 28165
g24-g76 11 1123 1000000 1000000 1000000 1000000 1000000 1000000 7621
g24-g77 11 2154 1000000 1000000 1000000 1000000 1000000 1000000 524
g24-g78 11 82 64 167 288 1000000 1000000 1000000 62
g24-g79 11 72 51 70 321 1000000 1000000 1000000 68
g24-g80 11 48 55 57 29608 1000000 1000000 16039 107
g24-g81 11 114 114 115 616 1000000 1000001 4765 132
g24-g83 11 111 120 105 1000000 1000001 1000001 1000001 132
g24-g84 11 2570 1000001 1000000 1000001 1000001 1000001 1000002 656
g24-g85 11 107 82 84 128 1000000 1000000 1000001 104
g24-g87 11 103 109 180 604 1000000 1000000 1000000 579
g24-g88 11 107 118 267 673 1000001 1000001 1000000 167
g24-g89 11 90 100 96 97 1000000 1000001 1000000 114
g24-g90 11 171 172 173 1000001 1000001 1000001 1000001 209
g24-g91 11 165 171 187 1000002 1000001 1000001 271 210
g24-g92 11 199 209 238 1000002 1000001 1000002 358 238
g24-g94 11 272 273 284 1801 1000001 1000003 1000001 334
g24-g95 11 239 351 395 470 580 997 1522 437
g24-g96 11 291 371 622 747 3433 904 1473 444
g24-g97 11 257 361 405 522 1000002 802 1433 467
g24-g98 11 347 365 426 708 686 803 1207 424
g24-g99 11 277 364 424 563 685 804 1208 424
g25-g100 11 247 255 275 256 256 258 1000002 323
g25-g101 11 327 330 334 339 348 359 1000001 399
g25-g102 11 362 369 371 376 376 395 1000001 425
g25-g103 11 441 442 442 478 443 449 1000001 486
g25-g104 11 707 125821 1000005 1000002 1000003 9443 3825 1172
g25-g105 11 790 124743 1000002 1000002 1000008 10055 4429 1199
g25-g106 11 1366 1000007 1000008 1000009 1000007 92081 5386 1676
g25-g107 11 1283 645985 1000006 1424 1000008 31862 7498 2047
g25-g108 11 1506 1000005 1000003 1927 1000008 93663 8577 2409
g25-g109 11 1611 1627 1652 1693 1745 1806 1000012 1884
g25-g110 11 2856 2940 5152 10022 15693 22100 1000007 2933
g25-g111 11 2181 1000004 1000002 1000003 1000009 122422 10245 3280
g25-g112 11 2947 3093 3049 3050 3195 3519 1000013 3464
g25-g51 11 41749 1000000 1000000 1000000 23 277059 15 12
g25-g52 11 4 4 4 4 5 9 1000000 130
g25-g53 11 6 11 60 192 1000000 1000000 82505 9
g25-g54 11 10 11 13 21 42 51 1000000 660
g25-g55 11 9 10 11 11 13 18 1000000 17
g25-g56 11 10 12 15 25 39 57 1000000 563
g25-g57 11 7 8 8 8 8 9 484362 20
g25-g61 11 12 12 13 13 13 14 1000000 27
g25-g62 11 18 23 20 32 27 41 1000000 29
g25-g63 11 146 1257 8356 456915 1000000 1000000 116 37
g25-g64 11 1000000 1000000 1000000 344459 42018 1000000 29151 105
g25-g65 11 28 29 29 29 39 29 1000000 38
g25-g67 11 21 21 22 22 23 23 1000000 32
g25-g68 11 2499 48665 231051 436222 1000000 1000000 706720 67
g25-g69 11 24 35 25 25 26 38 1000000 37
g25-g70 11 28 22 22 22 22 23 1000000 54
g25-g71 11 35 31 31 26 26 27 1000000 38
g25-g72 11 23 25 25 25 53 578 2408 49
g25-g74 11 40 43 70 59 72 88 1000000 68
g25-g75 11 70 78 131 214 284 343 1000001 44730
g25-g76 11 273 230 337 463 681 688 1000000 14793
g25-g77 11 523 538 661 780 888 991 1000000 524
g25-g78 11 49 53 68 158 277 415 1000000 63
g25-g79 11 48 50 57 50 63 51 1000000 78
g25-g80 11 52 55 56 67 56 56 1000001 107
g25-g81 11 112 111 124 113 114 114 1000000 133
g25-g83 11 147 104 105 105 105 105 1000001 120
g25-g84 11 645 702 1004 1319 1596 1864 1000000 669
g25-g85 11 75 78 79 78 79 81 1000000 112
g25-g87 11 97 99 102 140 233 350 1000001 1795
g25-g88 11 99 102 115 187 314 506 1000000 831
g25-g89 11 85 87 87 88 99 137 1000001 115
g25-g90 11 233 157 161 167 182 181 1000001 192
g25-g91 11 169 220 160 245 164 186 1000001 200
g25-g92 11 191 192 193 200 197 236 1000001 240
g25-g94 11 287 248 252 258 263 268 1000001 301
g25-g95 11 271 251 254 255 256 592 1000002 464
g25-g96 11 313 252 290 257 262 1000001 551690 475
g25-g97 11 257 253 263 260 1000002 1000001 1753 471
g25-g98 11 250 259 262 280 1000001 1000004 1000002 467
g25-g99 11 250 260 262 274 1000001 1000003 1000001 468
g26-g100 11 189 219 232 327 237 251 2244 1000001
g26-g101 11 337 329 323 329 340 355 57233 1000001
g26-g102 11 337 346 358 367 374 385 1000003 1000001
g26-g103 11 423 434 437 441 446 456 1000002 1000002
g26-g104 11 583 646 682 950 1000005 1000002 61617 1000001
g26-g105 11 588 651 721 956 1000005 1000010 63545 1000002
g26-g106 11 1214 1313 1760 23103 1000009 1000005 391104 5352
g26-g107 11 1092 1205 1296 3572 1000006 1000002 1000005 41602
g26-g108 11 1344 1478 1535 51978 1000012 1000002 1000006 1000007
g26-g109 11 1433 1630 1646 1654 1712 1776 280210 1000002
g26-g110 11 2831 2827 2932 4651 8111 13094 1000003 1000012
g26-g111 11 1853 2033 2580 29496 1000013 1000007 498797 1000003
g26-g112 11 2568 2776 2920 2938 3043 3256 1000004 1000004
g26-g51 11 5 4791 682127 1000000 1000000 1000000 1000000 17
g26-g52 11 5 4 5 4 4 5 1000000 1000000
g26-g53 11 8 6 7 8 55 54348 313 29
g26-g54 11 9 11 11 13 20 25 1000000 1000000
g26-g55 11 9 10 11 15 15 12 1000000 1000000
g26-g56 11 10 11 12 14 19 28 1000000 1000000
g26-g57 11 5 6 7 7 8 8 29 1000000
g26-g61 11 10 12 13 13 13 14 1000000 1000000
g26-g62 11 17 23 18 18 22 33 1000000 1000000
g26-g63 11 29 72 2394 21122 1000000 1000000 17419 154
g26-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 199915
g26-g65 11 28 29 29 29 39 30 1000000 1000000
g26-g67 11 24 20 21 21 22 23 3534 1000000
g26-g68 11 61 48073 1000000 1000000 1000000 1000000 1000000 69
g26-g69 11 21 24 25 35 32 37 1000000 1000000
g26-g70 11 16 19 20 26 21 22 1839 1000000
g26-g71 11 21 24 25 26 26 27 1000000 1000000
g26-g72 11 17 20 22 23 23 23 1000000 1000000
g26-g74 11 35 37 49 47 69 70 1000000 1000000
g26-g75 11 65 75 110 171 247 296 1000000 1000000
g26-g76 11 215 236 333 463 628 691 1000000 1000000
g26-g77 11 541 561 681 819 947 1051 1000000 1000000
g26-g78 11 48 50 51 58 88 168 1000000 1000000
g26-g79 11 57 46 47 48 50 51 1000000 1000001
g26-g80 11 38 62 48 50 52 52 196 1000000
g26-g81 11 108 111 112 114 115 136 1000001 1000001
g26-g83 11 95 103 118 105 106 107 1000001 1000001
g26-g84 11 647 715 1061 1379 2193 2023 1000001 1000001
g26-g85 11 59 69 72 105 78 80 1263 1000001
g26-g87 11 96 94 96 100 118 217 1000000 1000001
g26-g88 11 92 98 101 109 147 243 1000001 1000001
g26-g89 11 70 77 81 85 102 96 1368 1000002
g26-g90 11 140 156 159 173 175 171 109207 1000000
g26-g91 11 146 147 152 157 175 165 1000001 1000001
g26-g92 11 161 176 182 189 193 197 1000001 1000001
g26-g94 11 212 241 249 255 260 265 1000001 1000001
g26-g95 11 204 214 227 234 239 246 1000002 1000001
g26-g96 11 216 217 231 288 242 254 1000002 1000002
g26-g97 11 188 216 230 312 242 335 1000001 1000002
g26-g98 11 199 269 240 247 259 376 1000001 1000002
g26-g99 11 269 228 240 246 259 377 1000001 1000001
g27-g100 11 181 289 211 222 242 250 284 1000001
g27-g101 11 258 296 313 337 342 348 3208 1000001
g27-g102 11 289 344 356 366 371 375 8210 1000001
g27-g103 11 412 420 429 443 623 454 226046 1000001
g27-g104 11 535 605 636 724 694 857 1000004 1000003
g27-g105 11 618 607 644 672 699 821 1000005 1000004
g27-g106 11 1124 1232 1303 1356 1403 4089 1000006 4634
g27-g107 11 1003 1130 1190 1282 1322 1989 1000003 1000002
g27-g108 11 1175 1323 1390 1520 1509 3039 1000008 1000009
g27-g109 11 1470 1466 1570 1711 1703 1766 15764 1000011
g27-g110 11 2769 2758 2832 2892 3278 3746 1000003 1000003
g27-g111 11 1686 1922 2004 2066 2236 5550 1000016 1000003
g27-g112 11 2358 2588 2776 2866 2976 3105 99486 1000017
g27-g51 11 7 5 5 7297 249895 1000000 1000000 20
g27-g52 11 4 6 4 4 5 7 128 1000000
g27-g53 11 8 6 6 6 6 7 1000000 14
g27-g54 11 9 11 11 11 12 13 2000 1000000
g27-g55 11 8 14 11 11 11 14 959 1000000
g27-g56 11 9 11 12 12 14 13 2483 1000000
g27-g57 11 6 6 7 7 7 8 10 1000000
g27-g61 11 10 11 15 13 14 14 93 1000000
g27-g62 11 16 17 25 25 23 20 1003 1000000
g27-g63 11 27 30 30 30 63 1041 1000000 56
g27-g64 11 157978 1000001 1000000 1000000 1000000 1000000 1000000 4868
g27-g65 11 27 28 29 29 30 30 18682 1000000
g27-g67 11 16 19 21 28 22 23 196 1000000
g27-g68 11 63 63 3444 9689 408744 1000000 1000000 72
g27-g69 11 19 22 34 25 26 34 443 1000000
g27-g70 11 16 17 24 21 21 22 31 1000000
g27-g71 11 19 29 24 26 26 27 785 1000000
g27-g72 11 16 19 20 21 22 29 5990 1000000
g27-g74 11 34 36 37 38 53 61 4916 1000000
g27-g75 11 84 71 89 131 172 222 241295 1000000
g27-g76 11 219 243 353 457 568 688 1000000 1000001
g27-g77 11 529 569 764 866 1009 1149 1000000 1000000
g27-g78 11 41 49 50 71 51 53 24082 1000001
g27-g79 11 37 43 45 48 50 51 3068 1000000
g27-g80 11 37 41 47 47 49 51 63 1000001
g27-g81 11 105 107 110 113 165 117 66284 1000001
g27-g83 11 79 100 104 104 105 107 30328 1000000
g27-g84 11 658 795 1150 1521 1868 2226 1000001 1000001
g27-g85 11 56 62 68 83 77 86 88 1000001
g27-g87 11 78 89 94 136 100 102 9018 1000001
g27-g88 11 93 93 98 101 104 108 14935 1000001
g27-g89 11 71 71 106 85 86 91 99 1000000
g27-g90 11 121 144 229 164 168 169 2049 1000001
g27-g91 11 124 137 148 154 159 166 6273 1000001
g27-g92 11 145 164 177 186 191 208 8415 1000002
g27-g94 11 190 225 239 256 270 404 2167 1000001
g27-g95 11 179 196 208 220 231 241 2539 1000002
g27-g96 11 179 199 218 224 234 245 37656 1000001
g27-g97 11 180 200 217 225 235 298 768607 1000001
g27-g98 11 187 209 223 238 247 256 506285 1000001
g27-g99 11 187 209 223 237 247 257 619582 1000001
g28-g100 11 251 321 323 323 411 329 1000003 391
g28-g101 11 402 414 415 2011 6861 1000002 476 477
g28-g102 11 420 444 3631 1000003 1000003 1000003 498 498
g28-g103 11 493 1000001 1000002 1000001 1000004 1000003 564 566
g28-g104 11 1000004 1000005 1000003 1000006 1000004 1000003 6682 4904
g28-g105 11 1000003 1000002 1000001 1000004 1000003 1000002 6715 5008
g28-g106 11 1000002 1000006 1000003 1000004 1000005 1000002 4796 1840
g28-g107 11 1000002 1000003 1000003 1000019 1000002 1000006 11566 8483
g28-g108 11 1000012 1000008 1000003 1000004 1000020 1000005 13365 9759
g28-g109 11 1971 2012 2033 9993 34128 1000009 2249 2206
g28-g110 11 3517 3781 4912 7290 12082 6948 4037 3296
g28-g111 11 1000009 1000014 1000015 1000014 1000005 1000015 17329 12873
g28-g112 11 4029 1000012 1000017 1000019 1000003 1000005 15370 3961
g28-g51 11 1000000 1000000 1000000 15 17 1020 18 12
g28-g52 11 1000001 1000000 29 13479 18551 43256 28 22
g28-g53 11 34781 1000000 1000000 1000000 1000000 1000000 16 16
g28-g54 11 1000000 24 29 51 38 44 53 42
g28-g55 11 29093 27 324 111 54 1000000 28 23
g28-g56 11 258 34 42 60 3953 42 50 39
g28-g57 11 9 10 15 11 11 14 266 1000000
g28-g61 11 22 16 16 65 213 1000000 40 27
g28-g62 11 5060 34 39 51 65 81 83 38
g28-g63 11 1000000 1000000 1000000 50 7799 61 46 46
g28-g64 11 100 95 95 95 95 96 113 95
g28-g65 11 56659 62948 1000000 1000000 1000000 14488 46 48
g28-g67 11 26 27 28 125 420 1000000 42 41
g28-g68 11 75 76 79 77 77 78 78 77
g28-g69 11 30 65 1000000 1000000 1000000 1000000 63 49
g28-g70 11 23 40 30 1717 1000000 1000000 154 135
g28-g71 11 43 290961 1000000 1000000 1000000 1000000 63 50
g28-g72 11 22 638 1000000 1000000 1000000 1000000 970 798
g28-g74 11 70 1000000 1000000 1000000 1000000 1000000 111 67
g28-g75 11 97 87 131 101 142 124 535 428
g28-g76 11 230 230 231 232 232 232 268 258
g28-g77 11 536 536 537 538 538 539 538 538
g28-g78 11 302159 164 9851 105 497 114 81 78
g28-g79 11 1000000 1000000 1000001 1000000 1000000 1000000 284 88
g28-g80 11 49 65 71 72 91 112 1670 1229
g28-g81 11 3473 1000000 1000001 1000000 1000001 1000001 155 159
g28-g83 11 116 1000001 1000000 1000001 1000000 1000001 147 146
g28-g84 11 790 679 681 683 682 682 689 682
g28-g85 11 82 99 100 101 102 103 1000000 178
g28-g87 11 4451 144 457 281 361 485 376 269
g28-g88 11 127965 164 207 294 356 447 302 215
g28-g89 11 98 110 111 112 113 1505 1000000 143
g28-g90 11 194 195 196 2364 1000001 1000001 350 271
g28-g91 11 248 1000000 1000001 1000001 1000001 1000001 872 243
g28-g92 11 261 1000001 1000001 1000002 1000001 1000001 1070 290
g28-g94 11 303 733 1000001 1000001 1000001 1000001 538 364
g28-g95 11 241 334 1000001 1000001 1000002 1000002 5229 3888
g28-g96 11 246 913 1000002 1000000 1000001 1000001 4690 3498
g28-g97 11 247 333 118197 1000001 1000001 1000002 4633 3459
g28-g98 11 345 1000001 1000001 1000000 1000001 1000001 3336 2452
g28-g99 11 272 1000001 1000001 1000001 1000003 1000002 3992 2488
g29-g100 11 182 183 182 182 182 182 194 12842
g29-g101 11 241 315 242 242 243 247 301 805252
g29-g102 11 264 265 328 275 278 286 378 1000003
g29-g103 11 339 344 349 361 385 410 505 1000003
g29-g104 11 521 528 527 528 532 540 16720 1000003
g29-g105 11 568 523 528 531 538 543 16701 1000004
g29-g106 11 1058 1038 1056 1068 1125 1384 1000006 1000016
g29-g107 11 1033 964 1010 986 992 1038 272948 1000012
g29-g108 11 1136 1132 1143 1177 1172 1231 655860 1000015
g29-g109 11 1199 1186 1238 1496 1198 1218 1471 1000004
g29-g110 11 2395 2448 2530 3028 3781 14110 1000012 1000011
g29-g111 11 1588 1612 1627 1663 1725 2088 1000010 1000010
g29-g112 11 2268 2252 2273 2401 2344 2477 2594 1000015
g29-g51 11 6 6 6 6 6 5 7 1000000
g29-g52 11 8 5 5 6 6 4 4 228728
g29-g53 11 7 6 6 6 6 6 32 629009
g29-g54 11 12 10 12 10 12 10 603 1000000
g29-g55 11 9 9 9 11 9 9 38 398917
g29-g56 11 10 14 11 11 13 11 1642 1000000
g29-g57 11 7 7 7 7 6 6 6 93
g29-g61 11 14 14 10 12 10 10 12 23350
g29-g62 11 16 16 16 16 16 16 25 1000000
g29-g63 11 26 27 28 37 70 1752 1000000 1000000
g29-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g29-g65 11 23 24 32 24 25 26 33 1000000
g29-g67 11 17 17 16 16 16 16 20 49167
g29-g68 11 68 742709 1000000 1000000 1000000 1000000 1000000 1000000
g29-g69 11 19 24 19 19 18 19 23 49203
g29-g70 11 17 17 16 20 16 16 17 3397
g29-g71 11 19 19 19 24 26 25 23 75061
g29-g72 11 19 19 19 18 18 18 18 19690
g29-g74 11 34 34 34 34 38 47 18922 1000000
g29-g75 11 69 81 175 191 262 6487 1000000 1000001
g29-g76 11 242 255 405 530 674 37000 1000000 1000000
g29-g77 11 534 573 766 952 1080 84449 1000000 1000000
g29-g78 11 39 40 42 43 59 52 37562 1000000
g29-g79 11 37 37 37 37 38 38 46 1000000
g29-g80 11 53 53 40 40 39 39 41 864
g29-g81 11 127 88 89 93 98 103 128 1000000
g29-g83 11 72 73 77 79 79 83 113 1000001
g29-g84 11 674 763 1299 1904 2083 114483 1000000 1000001
g29-g85 11 56 57 76 56 56 55 61 5101
g29-g87 11 75 75 75 78 81 82 607 1000001
g29-g88 11 76 76 77 81 83 85 2738 1000001
g29-g89 11 63 70 62 73 62 62 69 8622
g29-g90 11 114 114 125 115 116 119 151 420046
g29-g91 11 119 120 120 163 121 152 135 1000001
g29-g92 11 141 142 143 143 144 145 161 1000002
g29-g94 11 179 179 180 194 194 217 226 606447
g29-g95 11 181 181 200 181 181 185 193 34819
g29-g96 11 202 182 183 182 182 183 193 54909
g29-g97 11 182 183 182 182 183 182 194 41993
g29-g98 11 187 187 187 187 194 188 205 172132
g29-g99 11 191 187 188 187 196 188 207 174559
g3-g100 11 146 398 976 111061 456 148 148 148
g3-g101 11 348 43525 190888 7741 200 207 202 203
g3-g102 11 376 119942 616712 224 224 224 284 225
g3-g103 11 494 513212 1000005 289 290 290 291 291
g3-g104 11 786 609 452 431 436 431 430 431
g3-g105 11 631 564 454 436 438 436 466 435
g3-g106 11 1492 1073 889 872 861 865 939 868
g3-g107 11 1041 1133 827 808 809 806 801 802
g3-g108 11 1334 1278 965 945 973 943 941 942
g3-g109 11 1609 188984 840844 1050 1058 1082 1098 1033
g3-g110 11 2872 1000011 1000003 1887 1886 1896 1888 1922
g3-g111 11 2161 1590 1373 1341 1394 1393 1455 1346
g3-g112 11 8064 83633 2012 1924 1920 1929 1931 1931
g3-g51 11 4 3 3 3 4 3 3 3
g3-g52 11 4 289 3617 2 2 2 2 2
g3-g53 11 3508 26614 3 3 4 3 3 4
g3-g54 11 10 3993 38192 6 7 6 6 6
g3-g55 11 15 2794 19830 7 7 5 6 6
g3-g56 11 12 4955 49211 6 6 8 6 7
g3-g57 11 2 4 12 247 4 3 3 3
g3-g61 11 169 2129 11614 7 6 6 6 6
g3-g62 11 23 2061 50717 11 11 11 12 12
g3-g63 11 30 18 18 18 18 18 18 25
g3-g64 11 68 68 68 68 68 68 68 68
g3-g65 11 571 24 17 18 17 18 18 18
g3-g67 11 22 3856 16171 11 11 11 11 11
g3-g68 11 60 47 47 47 47 47 63 63
g3-g69 11 388 3749 13 13 13 13 13 14
g3-g70 11 17 243 38 11 11 13 11 11
g3-g71 11 408 3905 14 13 13 14 14 14
g3-g72 11 11 11 12 13 13 12 12 12
g3-g74 11 29 23980 1000000 27 27 27 27 26
g3-g75 11 89 1000000 1000000 49 61 49 49 49
g3-g76 11 342 1000000 1000000 189 211 189 189 189
g3-g77 11 919 1000000 1000000 500 524 497 496 501
g3-g78 11 72 45793 413072 30 30 31 31 31
g3-g79 11 42 5416 43847 28 28 28 29 28
g3-g80 11 26 51 192 36 31 30 29 29
g3-g81 11 1258 4450 75 96 72 82 72 73
g3-g83 11 168 85555 480320 60 60 60 85 85
g3-g84 11 856 1000000 1000001 598 616 597 597 629
g3-g85 11 76 1129 3044 47 43 43 44 47
g3-g87 11 96 25635 303808 59 73 59 59 59
g3-g88 11 113 37896 426325 61 77 61 62 61
g3-g89 11 86 3571 11448 647 48 49 50 48
g3-g90 11 286 39445 203349 93 93 94 94 94
g3-g91 11 564 5756 100 98 98 98 99 97
g3-g92 11 633 7027 119 116 116 117 116 116
g3-g94 11 291 32061 162457 148 148 148 148 149
g3-g95 11 329 1904 148 148 154 147 145 145
g3-g96 11 383 240 153 149 150 148 146 146
g3-g97 11 1429 367 150 158 149 148 146 146
g3-g98 11 1773 327 164 152 153 152 151 151
g3-g99 11 331 516 170 154 153 158 150 150
g30-g100 11 178 178 179 185 178 178 187 6407
g30-g101 11 245 238 238 237 238 242 292 18611
g30-g102 11 272 260 261 265 272 280 369 18657
g30-g103 11 336 406 342 356 379 402 511 826413
g30-g104 11 509 507 515 516 521 528 700 1000002
g30-g105 11 509 511 517 520 525 532 813 1000002
g30-g106 11 1005 1018 1036 1086 1071 1083 2900 1000002
g30-g107 11 947 958 951 978 970 988 1392 1000002
g30-g108 11 1105 1147 1128 1134 1145 1201 1698 1000007
g30-g109 11 1184 1164 1172 1171 1175 1226 1437 93553
g30-g110 11 2311 2404 2491 2495 2557 2589 19964 1000005
g30-g111 11 1585 1577 1601 1622 1647 1679 3961 1000009
g30-g112 11 2228 2228 2209 2226 2309 2263 2465 1000004
g30-g51 11 9 6 6 6 5 5 5 1000000
g30-g52 11 7 5 5 6 4 4 4 2098
g30-g53 11 6 6 6 8 6 6 7 4046
g30-g54 11 12 10 10 10 12 10 18 85252
g30-g55 11 9 9 9 9 9 9 11 3504
g30-g56 11 13 10 10 10 10 10 20 146051
g30-g57 11 7 7 7 6 6 6 6 37
g30-g61 11 10 10 10 9 9 9 15 651
g30-g62 11 16 16 16 15 15 15 17 77060
g30-g63 11 26 26 28 36 29 29 1427 1000000
g30-g64 11 99 96 83 83 82 91 1000000 1000000
g30-g65 11 23 23 24 24 32 26 32 33125
g30-g67 11 16 16 16 16 19 16 19 1140
g30-g68 11 67 67 66 66 81 88 1000000 1000000
g30-g69 11 19 19 18 18 18 18 22 1382
g30-g70 11 23 21 16 16 15 15 17 748
g30-g71 11 19 19 23 18 18 18 23 1899
g30-g72 11 22 18 18 18 21 17 18 815
g30-g74 11 46 33 33 33 44 33 86 1000000
g30-g75 11 66 66 66 66 66 66 9375 1000001
g30-g76 11 216 216 216 216 221 215 24848 1000000
g30-g77 11 557 523 524 523 522 522 1000000 1000000
g30-g78 11 38 39 41 42 44 45 99 1000000
g30-g79 11 37 36 36 47 37 38 45 13737
g30-g80 11 53 39 39 38 38 38 40 367
g30-g81 11 85 86 88 91 96 101 177 179756
g30-g83 11 70 72 75 86 78 81 110 4780
g30-g84 11 646 734 706 679 699 663 62173 1000000
g30-g85 11 74 55 55 55 70 54 60 2682
g30-g87 11 73 89 74 82 108 80 101 678446
g30-g88 11 74 74 76 79 82 83 132 803181
g30-g89 11 61 61 61 61 60 67 68 4232
g30-g90 11 111 155 112 112 114 116 147 8357
g30-g91 11 117 117 128 118 175 119 132 115147
g30-g92 11 139 139 139 140 141 141 158 151769
g30-g94 11 228 175 176 176 189 181 220 13851
g30-g95 11 177 249 177 177 176 177 186 3559
g30-g96 11 178 179 194 178 178 178 189 4487
g30-g97 11 178 178 179 178 177 178 189 4290
g30-g98 11 183 183 183 184 183 183 209 8713
g30-g99 11 183 182 187 199 183 184 201 8608
g31-g100 11 190 183 236 182 182 182 185 306
g31-g101 11 242 242 243 242 242 242 272 23828
g31-g102 11 266 276 267 266 290 277 380 32691
