instance family sequential-d2-except-0 sequential-d2-except-1 sequential-d2-except-2 sequential-d2-except-3 sequential-d2-except-4 sequential-d2-except-5 sequential-d2-except-10 sequential-d2-except-20
g45-g95 11 342 355 303 329 351 336 485 637
g45-g96 11 252 279 302 313 328 340 410 696
g45-g97 11 253 283 403 390 331 342 410 658
g45-g98 11 265 298 319 336 348 376 431 813
g45-g99 11 266 299 319 335 349 362 440 912
g46-g100 11 238 264 291 241 241 243 339 16849
g46-g101 11 322 327 338 355 463 425 657 475590
g46-g102 11 363 382 464 459 476 517 747 1000002
g46-g103 11 530 567 624 722 790 819 58629 1000004
g46-g104 11 640 670 700 722 805 875 969532 1000002
g46-g105 11 643 762 692 712 814 981 980441 1000004
g46-g106 11 1267 1372 1452 1894 31266 374217 1000004 1000009
g46-g107 11 1149 1262 1249 1354 2261 10449 1000008 1000002
g46-g108 11 1343 1435 1480 1608 2402 26247 1000005 1000011
g46-g109 11 1387 1406 1441 1511 1654 1766 2665 1000010
g46-g110 11 3214 3575 3883 4153 18409 303443 1000004 1000012
g46-g111 11 2035 2311 2293 2760 38843 466600 1000011 1000011
g46-g112 11 2552 2646 2704 2736 2800 2897 18364 1000021
g46-g51 11 9 9 8 8 8 8 10 1000000
g46-g52 11 11 7 6 9 9 9 9 1000000
g46-g53 11 13 14 14 14 11 11 525 1000000
g46-g54 11 18 18 18 18 19 25 33720 1000000
g46-g55 11 17 16 16 17 18 28 441 1000000
g46-g56 11 19 19 19 19 20 47 48824 1000000
g46-g57 11 14 12 11 10 10 10 13 401
g46-g61 11 19 16 15 16 17 18 29 17629
g46-g62 11 27 24 24 24 24 25 2542 1000000
g46-g63 11 44 66 143 13656 164251 826319 1000000 1000000
g46-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g46-g65 11 39 39 42 46 49 52 2398 1000000
g46-g67 11 26 26 25 26 42 46 75 36886
g46-g68 11 8895 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g46-g69 11 30 42 42 31 33 35 66 44809
g46-g70 11 27 26 25 25 35 26 39 9186
g46-g71 11 47 30 30 31 33 36 125 120202
g46-g72 11 33 30 30 29 29 40 39 113561
g46-g74 11 57 57 57 58 59 59 1000000 1000000
g46-g75 11 126 144 153 423 52520 1000000 1000000 1000000
g46-g76 11 320 362 376 4229 92164 1000000 1000000 1000000
g46-g77 11 521 571 635 7645 1000000 1000000 1000000 1000000
g46-g78 11 67 82 94 126 225 1145 759495 1000000
g46-g79 11 56 58 62 65 68 71 232 1000000
g46-g80 11 57 66 55 54 54 55 76 3165
g46-g81 11 162 175 201 222 243 254 13499 1000001
g46-g83 11 124 148 174 173 191 209 747 1000001
g46-g84 11 1176 1297 1334 9426 29690 1000000 1000000 1000001
g46-g85 11 129 87 103 87 87 90 155 23816
g46-g87 11 127 170 150 153 159 166 45210 1000001
g46-g88 11 130 139 156 197 173 192 147003 1000000
g46-g89 11 98 99 98 99 101 108 175 47833
g46-g90 11 194 189 227 231 294 275 368 749688
g46-g91 11 180 185 188 192 197 208 833 1000001
g46-g92 11 213 211 267 219 226 254 1076 1000003
g46-g94 11 259 272 289 294 304 327 540 1000001
g46-g95 11 237 275 242 243 245 248 338 46531
g46-g96 11 239 243 245 246 248 407 355 81562
g46-g97 11 239 243 247 245 248 253 356 47615
g46-g98 11 248 253 256 260 265 273 808 311757
g46-g99 11 247 253 254 259 265 275 672 320790
g47-g100 11 320 258 240 276 317 243 337 4009
g47-g101 11 323 327 334 351 394 419 647 144350
g47-g102 11 361 381 429 457 474 515 741 1000003
g47-g103 11 528 564 652 713 779 810 2615 1000004
g47-g104 11 635 664 711 726 790 769 50641 1000006
g47-g105 11 640 669 689 741 787 768 50844 1000011
g47-g106 11 1253 1349 1399 1446 1607 4085 1000004 1000001
g47-g107 11 1140 1205 1501 1276 1371 1557 1000015 1000013
g47-g108 11 1336 1406 1437 1487 1560 1812 1000009 1000009
g47-g109 11 1444 1400 1426 1507 1662 1751 2622 661790
g47-g110 11 3201 3479 3630 3742 4830 10450 1000006 1000002
g47-g111 11 1865 1953 2042 2100 2309 5412 1000007 1000009
g47-g112 11 2563 2630 2701 2732 2868 2885 6355 1000023
g47-g51 11 9 9 8 8 8 8 10 1000000
g47-g52 11 8 7 6 6 6 6 8 1000000
g47-g53 11 9 10 10 10 14 15 41 1000000
g47-g54 11 26 27 18 18 19 20 2029 1000000
g47-g55 11 17 23 16 16 25 19 64 1000000
g47-g56 11 18 19 19 19 29 35 3189 1000000
g47-g57 11 19 17 16 15 10 10 13 199
g47-g61 11 18 16 15 15 17 18 29 5410
g47-g62 11 27 24 24 24 35 25 301 1000000
g47-g63 11 43 47 49 59 461 5767 1000000 1000000
g47-g64 11 115 112 111 1000000 1000000 1000000 1000000 1000000
g47-g65 11 38 39 42 45 49 52 169 1000000
g47-g67 11 38 26 25 26 43 46 60 11133
g47-g68 11 106 107 106 290960 1000000 1000000 1000000 1000000
g47-g69 11 30 42 30 31 33 36 56 14670
g47-g70 11 27 26 24 35 25 26 39 2281
g47-g71 11 30 30 30 31 33 36 71 30835
g47-g72 11 29 29 29 29 30 30 39 21014
g47-g74 11 57 82 57 58 59 59 146437 1000000
g47-g75 11 122 126 125 130 138 206679 1000000 1000000
g47-g76 11 310 313 310 325 339 15099 1000000 1000000
g47-g77 11 512 527 515 526 543 1000000 1000000 1000000
g47-g78 11 67 82 89 94 99 108 31522 1000000
g47-g79 11 56 57 61 64 67 70 118 1000000
g47-g80 11 57 55 55 55 55 57 80 1115
g47-g81 11 162 174 198 265 239 251 845 1000001
g47-g83 11 124 148 181 173 187 205 862 1000000
g47-g84 11 1065 1304 1274 1215 1244 22325 1000001 1000000
g47-g85 11 86 87 86 86 87 90 140 1412
g47-g87 11 146 147 160 152 158 165 4356 1000001
g47-g88 11 145 152 155 164 171 181 12082 1000001
g47-g89 11 97 99 98 99 101 130 184 1529
g47-g90 11 172 182 189 211 225 287 397 108835
g47-g91 11 193 183 205 193 196 206 396 1000001
g47-g92 11 262 296 246 228 224 236 451 1000001
g47-g94 11 262 257 267 289 303 325 499 248138
g47-g95 11 235 240 241 241 243 247 431 12511
g47-g96 11 316 287 245 245 248 276 354 20757
g47-g97 11 237 242 242 243 247 251 347 14528
g47-g98 11 245 251 253 257 266 289 478 70256
g47-g99 11 269 251 253 281 263 272 463 71127
g48-g100 11 238 243 241 241 241 244 324 3987
g48-g101 11 326 330 331 336 365 392 602 268187
g48-g102 11 386 372 392 432 457 489 715 1000001
g48-g103 11 546 549 585 654 765 802 2634 1000001
g48-g104 11 639 660 680 694 715 806 143637 1000004
g48-g105 11 643 668 684 698 763 809 144741 1000004
g48-g106 11 1251 1326 1372 1474 2241 14672 1000003 1000012
g48-g107 11 1194 1205 1218 1291 1447 1944 1000010 1000009
g48-g108 11 1329 1411 1441 1480 1735 2554 1000008 1000011
g48-g109 11 1385 1411 1412 1437 1552 1649 2476 1000011
g48-g110 11 3447 3424 3800 3926 6957 61065 1000011 1000007
g48-g111 11 1908 2023 2047 2212 3075 18472 1000009 1000018
g48-g112 11 2610 2631 2739 2690 2762 2811 6624 1000017
g48-g51 11 9 9 8 11 8 8 10 1000000
g48-g52 11 8 7 6 6 6 6 8 1000000
g48-g53 11 9 10 9 9 10 11 161 1000000
g48-g54 11 18 18 25 26 27 19 4218 1000000
g48-g55 11 24 16 16 16 17 18 195 1000000
g48-g56 11 19 27 18 19 19 20 9490 1000000
g48-g57 11 15 12 11 10 10 10 12 164
g48-g61 11 19 16 15 15 16 17 27 10370
g48-g62 11 27 25 24 24 24 24 431 1000000
g48-g63 11 43 46 50 304 11027 93958 1000000 1000000
g48-g64 11 1000000 1000000 1000000 1000000 1000000 1000000 1000001 1000000
g48-g65 11 38 37 41 62 46 49 148 1000000
g48-g67 11 27 26 25 25 27 29 71 20817
g48-g68 11 9447 975649 1000000 1000000 1000000 1000000 1000000 1000000
g48-g69 11 30 29 29 29 31 33 51 25991
g48-g70 11 27 38 36 25 25 25 37 4621
g48-g71 11 48 30 30 30 31 34 55 56243
g48-g72 11 30 30 30 29 29 29 56 33927
g48-g74 11 57 58 57 58 60 59 1000000 1000000
g48-g75 11 125 140 151 247 844 369144 1000000 1000001
g48-g76 11 318 405 377 388 4335 196406 1000000 1000001
g48-g77 11 523 561 585 601 7572 1000000 1000000 1000000
g48-g78 11 81 77 85 90 110 191 113911 1000000
g48-g79 11 56 58 60 63 65 69 110 1000000
g48-g80 11 56 56 55 55 55 55 70 1348
g48-g81 11 158 167 205 207 245 239 727 1000001
g48-g83 11 122 137 153 164 181 192 260 1000001
g48-g84 11 1167 1284 1330 1364 9668 314578 1000001 1000001
g48-g85 11 87 88 87 87 88 88 130 9695
g48-g87 11 125 129 140 149 154 160 10679 1000001
g48-g88 11 129 135 149 158 166 191 19743 1000001
g48-g89 11 155 101 99 99 99 102 166 21038
g48-g90 11 173 177 179 195 210 225 341 398285
g48-g91 11 180 183 186 193 222 214 430 1000001
g48-g92 11 206 209 213 218 222 228 559 1000003
g48-g94 11 286 257 261 270 286 308 461 518246
g48-g95 11 241 242 241 242 243 245 312 21729
g48-g96 11 239 244 244 244 245 253 323 36169
g48-g97 11 238 244 244 244 246 250 324 25402
g48-g98 11 247 253 254 257 261 267 468 126353
g48-g99 11 247 253 254 279 308 273 450 126453
g49-g100 11 236 242 242 245 245 251 303 1000001
g49-g101 11 323 332 341 393 354 364 527 1000002
g49-g102 11 371 382 387 396 412 497 671 1000001
g49-g103 11 517 526 552 582 606 634 884 1000002
g49-g104 11 658 663 684 684 706 729 1000009 1000002
g49-g105 11 647 663 698 690 708 730 1000002 1000004
g49-g106 11 1270 1310 1347 1383 1432 1520 1000006 1000002
g49-g107 11 1206 1319 1244 1303 1283 1309 1000007 1000009
g49-g108 11 1345 1380 1451 1453 1619 1563 1000008 1000010
g49-g109 11 1391 1421 1463 1499 1531 1572 2236 1000013
g49-g110 11 3272 3412 3602 3856 4133 4498 14610 1000006
g49-g111 11 1904 2017 2046 2059 2151 2257 1000010 1000013
g49-g112 11 2611 2578 2661 2679 2737 3027 3624 1000014
g49-g51 11 8 8 8 8 8 8 13 1000000
g49-g52 11 10 10 10 7 10 10 11 1000000
g49-g53 11 8 12 9 10 10 11 9060 1000000
g49-g54 11 17 17 17 18 19 19 43 1000000
g49-g55 11 16 15 15 16 17 26 30 1000000
g49-g56 11 18 26 18 27 28 20 52 1000000
g49-g57 11 13 12 11 11 16 11 12 224589
g49-g61 11 17 16 16 17 17 17 24 1000000
g49-g62 11 25 24 35 35 36 37 45 1000000
g49-g63 11 44 64 67 75 365 1567 1000000 1000000
g49-g64 11 382590 1000000 1000000 1000000 1000000 1000000 1000000 1000000
g49-g65 11 35 35 37 39 42 45 66 1000000
g49-g67 11 25 26 27 27 27 28 41 1000000
g49-g68 11 741 1878 26867 71920 161210 409873 1000000 1000000
g49-g69 11 42 30 30 31 32 33 47 1000000
g49-g70 11 25 26 26 26 26 39 34 1000000
g49-g71 11 29 38 30 31 44 33 48 1000000
g49-g72 11 29 30 29 29 30 30 35 1000000
g49-g74 11 56 57 57 58 59 59 67 1000000
g49-g75 11 125 140 151 168 179 195 311 1000000
g49-g76 11 354 341 361 383 402 421 6214 1000000
g49-g77 11 534 544 565 588 601 620 11798 1000000
g49-g78 11 72 77 81 85 95 109 449 1000000
g49-g79 11 56 57 58 61 64 67 139 1000001
g49-g80 11 56 57 58 55 56 57 67 1000000
g49-g81 11 153 179 219 298 188 201 284 1000000
g49-g83 11 141 137 164 155 166 181 273 1000001
g49-g84 11 1125 1174 1309 1332 1406 1487 13937 1000000
g49-g85 11 86 88 89 89 90 92 121 1000001
g49-g87 11 129 136 142 147 153 158 248 1000001
g49-g88 11 197 141 169 155 162 171 367 1000001
g49-g89 11 99 99 155 162 168 107 148 1000000
g49-g90 11 172 183 188 192 198 211 306 1000001
g49-g91 11 179 184 186 189 193 198 259 1000001
g49-g92 11 206 211 214 216 222 229 298 1000001
g49-g94 11 342 270 268 274 283 296 423 1000002
g49-g95 11 237 242 243 244 246 250 299 1000002
g49-g96 11 245 272 255 256 249 254 307 1000001
g49-g97 11 238 244 245 252 249 253 307 1000002
g49-g98 11 247 253 255 257 262 267 395 1000003
g49-g99 11 247 253 255 257 262 268 419 1000001
g5-g100 11 118 128 457 2438 2178 211 155 219
g5-g101 11 210 222 223 223 228 226 258 241
g5-g102 11 248 260 264 264 264 264 267 276
g5-g103 11 347 361 364 361 362 362 365 363
g5-g104 11 435 422 434 448 444 473 450 447
g5-g105 11 409 431 440 449 448 449 454 485
g5-g106 11 1070 910 901 891 898 894 906 908
g5-g107 11 748 781 796 807 807 809 812 818
g5-g108 11 875 906 925 943 953 952 951 951
g5-g109 11 1011 1007 1016 1010 1023 1023 1029 1034
g5-g110 11 2187 2196 2208 2190 2207 2187 2151 2209
g5-g111 11 1547 1265 1318 1343 1347 1325 1357 1361
g5-g112 11 1924 1918 1949 2007 2071 2100 1965 2031
g5-g51 11 3 4 4 4 4 4 4 4
g5-g52 11 3 4 3 3 3 4 3 4
g5-g53 11 629 4 4 4 4 4 4 4
g5-g54 11 8 8 8 8 8 8 8 8
g5-g55 11 7 7 7 8 8 8 8 11
g5-g56 11 8 12 8 8 8 8 8 8
g5-g57 11 3 3 8 323 5 5 5 4
g5-g61 11 8 12 8 8 8 8 8 8
g5-g62 11 14 14 15 15 15 15 15 15
g5-g63 11 215 23 23 23 23 23 23 23
g5-g64 11 77 77 77 87 77 77 77 77
g5-g65 11 22 21 21 22 22 22 22 23
g5-g67 11 13 14 14 14 14 14 15 15
g5-g68 11 86 59 59 59 59 59 59 58
g5-g69 11 24 25 24 17 17 17 17 19
g5-g70 11 11 13 13 13 14 14 14 14
g5-g71 11 17 17 17 17 17 17 18 19
g5-g72 11 12 10 11 15 15 15 15 15
g5-g74 11 35 36 39 40 39 39 40 40
g5-g75 11 77 76 96 79 78 78 78 78
g5-g76 11 241 242 331 239 239 240 240 243
g5-g77 11 452 438 460 437 460 467 462 471
g5-g78 11 45 44 45 45 45 45 46 46
g5-g79 11 32 51 34 35 35 34 42 54
g5-g80 11 23 52 36 31 44 31 45 32
g5-g81 11 105 105 106 105 105 105 106 108
g5-g83 11 86 87 108 122 103 87 88 88
g5-g84 11 935 1023 981 989 1048 1012 1018 983
g5-g85 11 41 63 50 50 54 51 52 52
g5-g87 11 80 106 95 83 105 121 83 128
g5-g88 11 102 86 86 133 86 87 87 86
g5-g89 11 75 83 84 58 58 58 62 75
g5-g90 11 116 117 117 120 120 120 120 121
g5-g91 11 122 122 123 123 123 123 126 126
g5-g92 11 137 137 139 139 139 140 142 143
g5-g94 11 168 170 171 171 173 173 240 174
g5-g95 11 121 129 137 204 150 150 152 151
g5-g96 11 125 132 141 152 151 152 153 153
g5-g97 11 169 133 141 222 153 223 154 154
g5-g98 11 208 156 159 236 163 163 162 162
g5-g99 11 209 165 218 164 166 188 181 162
g50-g100 11 254 249 249 252 250 249 271 352
g50-g101 11 334 334 334 333 364 332 335 427
g50-g102 11 365 367 370 373 370 374 377 474
g50-g103 11 458 465 465 453 534 452 553 745
g50-g104 11 635 644 644 660 647 645 654 769
g50-g105 11 640 649 689 649 649 652 658 779
g50-g106 11 1216 1218 1219 1223 1235 1319 1321 1540
g50-g107 11 1134 1135 1146 1138 1142 1147 1290 1462
g50-g108 11 1350 1317 1317 1320 1320 1330 1346 1571
g50-g109 11 1415 1432 1439 1415 1418 1423 1419 1931
g50-g110 11 2744 2712 2870 2763 2821 2810 2931 3208
g50-g111 11 1834 1832 1837 1837 2084 1922 1887 2210
g50-g112 11 2643 2665 2554 2602 2605 2604 2626 3066
g50-g51 11 13 13 13 13 13 13 13 14
g50-g52 11 12 12 12 16 15 12 12 13
g50-g53 11 13 14 14 17 14 17 14 15
g50-g54 11 22 29 21 22 21 22 22 24
g50-g55 11 22 21 21 21 21 21 21 24
g50-g56 11 23 22 22 22 22 22 22 24
g50-g57 11 19 18 18 25 18 18 24 26
g50-g61 11 30 31 23 22 22 22 22 38
g50-g62 11 31 30 30 30 30 30 30 33
g50-g63 11 40 39 39 39 39 40 43 45
g50-g64 11 109 116 112 147 227 367 4915 1000000
g50-g65 11 39 44 52 45 53 38 52 49
g50-g67 11 32 33 33 45 33 42 37 39
g50-g68 11 123 125 88 125 126 125 127 135
g50-g69 11 35 36 36 36 35 35 36 48
g50-g70 11 32 33 33 45 33 33 32 41
g50-g71 11 36 50 50 50 36 36 36 49
g50-g72 11 35 37 42 38 37 37 38 41
g50-g74 11 61 63 62 63 62 62 63 106
g50-g75 11 113 114 136 115 135 127 126 240
g50-g76 11 334 356 395 432 473 505 702 1202
g50-g77 11 533 611 661 702 755 807 1085 1644
g50-g78 11 69 110 69 105 69 71 113 86
g50-g79 11 92 64 71 62 62 94 91 77
g50-g80 11 61 73 63 62 63 62 64 72
g50-g81 11 145 148 149 199 148 177 161 188
g50-g83 11 123 129 129 130 142 204 138 165
g50-g84 11 1372 1355 1461 1573 1707 1779 2406 3801
g50-g85 11 92 94 149 110 94 95 95 185
g50-g87 11 142 128 128 141 129 130 134 190
g50-g88 11 129 197 132 132 132 134 139 165
g50-g89 11 103 106 106 106 106 106 107 134
g50-g90 11 276 211 201 215 181 280 216 236
g50-g91 11 186 189 189 281 293 208 191 229
g50-g92 11 209 214 214 232 219 215 219 262
g50-g94 11 256 264 260 260 258 272 264 334
g50-g95 11 242 248 258 248 248 248 347 287
g50-g96 11 244 250 251 251 251 251 265 291
g50-g97 11 244 251 250 282 273 249 251 292
g50-g98 11 320 285 269 258 260 259 259 334
g50-g99 11 256 261 285 259 402 397 368 307
g6-g100 11 132 155 171 253721 1000002 1000001 189 192
g6-g101 11 237 256 2152 1000001 1000004 15190 276 271
g6-g102 11 277 294 3281 1000001 1000002 45944 309 307
g6-g103 11 407 397 31537 1000001 1000001 221328 405 418
g6-g104 11 1728 488 494 567 521 521 528 518
g6-g105 11 1752 491 497 569 526 538 535 526
g6-g106 11 12340 1053 1047 1176 1070 1107 1078 1107
g6-g107 11 3561 879 898 1158 937 1119 1046 941
g6-g108 11 9858 1025 1059 1203 1146 1127 1254 1181
g6-g109 11 1139 1179 16835 1000004 1000009 63619 1194 1291
g6-g110 11 2394 8323 1000005 1000013 1000010 873598 2363 2455
g6-g111 11 15224 1455 1471 1679 1545 1548 1561 1538
g6-g112 11 2042 2146 2196 2286 2268 2264 2233 2247
g6-g51 11 6 6 6 6 4 4 5 5
g6-g52 11 4 3 601402 1000000 1000000 1000000 5 3
g6-g53 11 14 5 5 5 5 5 5 5
g6-g54 11 9 20 1000000 1000000 1000000 1000000 10 9
g6-g55 11 9 10 30482 1000000 1000000 1458 10 9
g6-g56 11 10 25 1000000 1000000 1000000 1000000 15 10
g6-g57 11 3 4 5 8 7 7 7 6
g6-g61 11 9 11 22100 41 10 10 10 10
g6-g62 11 22 37 1000000 1000000 1000000 314227 18 18
g6-g63 11 1101 36 26 25 25 26 26 26
g6-g64 11 79 79 79 79 79 79 79 109
g6-g65 11 24 34 263444 60 36 24 25 38
g6-g67 11 15 17 159 1000000 1000000 1103 18 18
g6-g68 11 68 62 62 62 83 62 63 63
g6-g69 11 28 64 30 30 30 30 31 34
g6-g70 11 13 15 71 24 17 17 18 18
g6-g71 11 19 44 21 21 21 21 22 24
g6-g72 11 15 18 14 17 20 29 20 19
g6-g74 11 39 273 1000000 1000000 1000000 1000000 51 45
g6-g75 11 82 119630 1000000 1000000 1000000 1000000 83 105
g6-g76 11 284 1000000 1000000 1000000 1000000 1000000 261 242
g6-g77 11 438 1000000 1000000 1000000 1000000 1000000 445 443
g6-g78 11 52 260 1000000 1000000 1000000 947 51 57
g6-g79 11 37 39 17546 1000000 1000000 37684 58 44
g6-g80 11 26 29 36 39 41 41 43 40
g6-g81 11 152 217 278173 220 148 147 119 121
g6-g83 11 95 101 13150 1000000 1000000 34178 102 102
g6-g84 11 985 48563 1000000 1000001 1000001 1000000 1033 1040
g6-g85 11 58 69 119 1000001 1000001 338 65 66
g6-g87 11 91 117 1000000 1000000 1000000 1000000 97 96
g6-g88 11 96 189 1000001 1000000 1000000 1000000 100 99
g6-g89 11 61 84 246 1000000 1000001 1103 75 76
g6-g90 11 133 140 2657 1000001 1000001 13938 141 142
g6-g91 11 131 158 141 148 145 146 147 148
g6-g92 11 164 162 172 181 204 206 245 167
g6-g94 11 192 202 6604 1000000 1000001 10504 205 205
g6-g95 11 134 151 162 198 187 200 190 194
g6-g96 11 137 284 165 196 188 189 193 186
g6-g97 11 138 7029 200 249 216 189 193 186
g6-g98 11 154 200 186 228 198 196 199 194
g6-g99 11 154 171 178 213 207 197 200 202
g7-g100 11 127 127 170 128 128 128 194 194
g7-g101 11 196 197 198 198 243 275 298 274
g7-g102 11 239 234 280 295 284 277 309 312
g7-g103 11 387 379 439 405 435 447 464 534
g7-g104 11 410 425 439 496 589 913 529 531
g7-g105 11 413 422 443 500 595 914 532 533
g7-g106 11 869 937 1100 1494 2169 3685 1042 1044
g7-g107 11 810 819 879 996 1366 1956 962 981
g7-g108 11 900 924 1014 1218 1648 2463 1147 1112
g7-g109 11 920 919 923 920 1189 1186 1239 1218
g7-g110 11 5411 16648 44757 100328 200954 357178 2368 2436
g7-g111 11 1297 1369 1569 2060 2873 4780 1637 1633
g7-g112 11 1791 1798 1806 1824 1853 1905 2245 2240
g7-g51 11 3 2946 43097 354232 811 1174 5 5
g7-g52 11 3 2 4 2 4 3 5 4
g7-g53 11 4 5 6 7 8 36 5 5
g7-g54 11 8 9 15 49 122 256 10 10
g7-g55 11 10 7 8 12 13 14 10 10
g7-g56 11 9 10 32 135 301 598 15 10
g7-g57 11 4 4 3 5 3 4 7 9
g7-g61 11 7 7 7 7 9 10 11 11
g7-g62 11 14 14 20 21 371 4683 18 18
g7-g63 11 55 209 359 918 2714 7559 26 26
g7-g64 11 2434 2286 3750 3433 5279 4518 80 80
g7-g65 11 25 24 36 24 24 36 25 40
g7-g67 11 12 12 12 12 16 16 19 19
g7-g68 11 3185 34487 124488 292704 997988 1000000 63 63
g7-g69 11 14 15 15 16 26 20 22 24
g7-g70 11 11 11 11 11 11 12 18 19
g7-g71 11 14 15 15 16 18 20 22 25
g7-g72 11 11 11 11 11 11 16 31 20
g7-g74 11 1000000 1000000 1000000 63115 96348 21387 46 46
g7-g75 11 79 79 107 133 81 81 84 84
g7-g76 11 335 245 261 244 260 246 245 245
g7-g77 11 467 456 446 470 492 558 532 557
g7-g78 11 134 587 1949 4756 9618 17296 65 53
g7-g79 11 32 49 33 44 39 34 45 58
g7-g80 11 34 25 25 34 26 26 43 42
g7-g81 11 112 143 114 116 117 116 133 122
g7-g83 11 98 99 99 98 99 99 102 116
g7-g84 11 1000001 1000000 1000001 1000000 1000 1096 1008 1006
g7-g85 11 41 42 59 41 41 42 109 106
g7-g87 11 79 80 82 89 122 233 99 99
g7-g88 11 84 90 138 285 664 1370 101 101
g7-g89 11 49 49 49 49 49 49 77 78
g7-g90 11 115 113 109 175 149 149 154 145
g7-g91 11 112 141 111 112 115 118 172 210
g7-g92 11 123 125 125 137 128 134 169 170
g7-g94 11 151 155 173 168 187 198 211 211
g7-g95 11 127 128 128 129 154 146 196 218
g7-g96 11 180 130 130 131 149 143 192 191
g7-g97 11 129 130 130 131 138 141 191 191
g7-g98 11 138 138 139 145 159 171 200 219
g7-g99 11 137 139 141 151 220 190 206 202
g8-g100 11 194 193 198 258 312 2264 1000004 236
g8-g101 11 276 307 34709 422573 1000001 1000003 1000001 320
g8-g102 11 320 346 98802 1000001 1000001 1000001 1000002 358
g8-g103 11 432 444 458859 1000002 1000000 1000001 1000003 457
g8-g104 11 1035 1000003 1000001 3426 911 722 647 664
g8-g105 11 1040 1000003 1000007 3738 1495 767 666 623
g8-g106 11 17750 1000002 104743 165240 1443 1463 1210 1184
g8-g107 11 3112 1000002 1000009 1736 1114 1662 1142 1097
g8-g108 11 12437 1000008 1000016 28625 1522 1595 1319 1271
g8-g109 11 1309 2295 216284 1000002 1000018 1000003 1000012 1379
g8-g110 11 2573 2747 1000008 1000011 1000009 1000011 1000007 2603
g8-g111 11 22096 1000009 1000017 198617 2109 2160 1831 1767
g8-g112 11 2169 3266 34304 1000009 1000013 1000015 2597 2540
g8-g51 11 108 12 5 5 5 5 5 6
g8-g52 11 4 5 316 5770 81741 1000000 1000000 4
g8-g53 11 16 51499 1000000 21 144 12 6 6
g8-g54 11 11 18 19948 749141 1000000 1000000 1000000 12
g8-g55 11 11 12 7251 117669 1000000 1000000 1000001 12
g8-g56 11 11 18 29260 1000000 1000000 1000001 1000000 12
g8-g57 11 4 4 5 7 11 52 1000000 9
g8-g61 11 12 32 546 23804 528844 1140 13 20
g8-g62 11 17 42 6442 1000000 1000000 1000000 1000000 32
g8-g63 11 96317 1000000 45 23530 29 29 29 42
g8-g64 11 84 223 83 83 93 87 83 83
g8-g65 11 28 138 128918 1000000 1000000 1000000 28 31
g8-g67 11 19 21 2471 31428 151092 890295 1000000 23
g8-g68 11 1000000 98 80 96 96 66 81 67
g8-g69 11 23 194 7252 120042 455792 37838 26 44
g8-g70 11 15 18 31 190 1728 30209 23 23
g8-g71 11 23 213 8134 148199 632604 44358 26 29
g8-g72 11 14 197 7030 97972 6242 43 35 26
g8-g74 11 40 54 1000000 1000000 1000000 1000000 1000000 52
g8-g75 11 86 222 1000000 1000000 1000000 1000000 1000000 91
g8-g76 11 269 849 1000000 1000000 1000000 1000000 1000000 250
g8-g77 11 449 1786 1000000 1000000 1000000 1000000 1000000 447
g8-g78 11 73 83 542063 1000000 1000000 1000000 1000000 60
g8-g79 11 41 45 3870 183996 1000000 1000000 1000001 53
g8-g80 11 28 31 35 52 144 932 68 52
g8-g81 11 129 164 268707 1000001 1000000 1000000 140 137
g8-g83 11 111 209 112787 1000000 1000000 1000000 1000000 118
g8-g84 11 998 2156 1000000 1000000 1000000 1000001 1000000 1027
g8-g85 11 53 67 72 92 1264 5518 1000001 85
g8-g87 11 101 113 129025 1000000 1000001 1000000 1000001 186
g8-g88 11 111 122 312547 1000001 1000000 1000001 1000000 119
g8-g89 11 69 81 87 804 12637 165308 1000001 106
g8-g90 11 163 294 42728 609502 1000000 1000001 1000001 170
g8-g91 11 142 221 2317 56667 1000001 1000001 178 219
g8-g92 11 161 258 2853 66421 442642 927409 204 200
g8-g94 11 232 295 42578 471861 1000000 1000002 1000002 246
g8-g95 11 147 188 4019 1109 2137 371 262 240
g8-g96 11 150 404 6007 115613 239088 438 260 231
g8-g97 11 162 183 2348 181640 55985 6293 268 233
g8-g98 11 171 1977 40224 472 509 471 287 243
g8-g99 11 173 2167 49310 475 512 489 338 239
g9-g100 11 174 195 201 217 300 203248 1000001 268
g9-g101 11 305 403 355 99648 1000001 1000001 1000001 353
g9-g102 11 348 397 366 436077 1000001 1000001 1000001 390
g9-g103 11 453 464 466 1000001 1000001 1000002 1000001 490
g9-g104 11 1000001 6422 852 676 760 774 767 693
g9-g105 11 1000003 6904 623 672 765 780 770 690
g9-g106 11 1000005 8025 1231 1314 1490 1442 1335 1390
g9-g107 11 1000005 22685 1107 1191 1334 1358 1350 1201
g9-g108 11 1000005 20534 1300 1387 1643 1579 1606 1469
g9-g109 11 1408 1439 8613 435308 1000002 1000015 1000003 1577
g9-g110 11 2645 2818 26819 1000002 1000008 1000010 1000009 2737
g9-g111 11 1000007 10178 1903 2008 2205 2214 2168 1929
g9-g112 11 2356 2497 1000015 1000015 1000014 1000017 2835 2805
g9-g51 11 23 5 6 6 6 6 6 6
g9-g52 11 3 4 9 3287 1000000 1000000 1000000 5
g9-g53 11 124 12 7 10 8 7 7 9
g9-g54 11 12 13 87 383621 1000000 1000000 1000000 13
